label,horizon_months,awarding_agency_code,naics2,type_of_contract_pricing_code,value_quintile,n,mean,parent,shrunk
ceiling_growth_gt25,36,014,54,U,4,41,0.14634146341463414,0.14017070450784863,0.14373410049627405
ceiling_growth_gt25,36,020,54,J,0,41,0.0975609756097561,0.16976615808407203,0.1280702076411572
ceiling_growth_gt25,36,012,31,K,3,41,0.0,0.00016657134397017126,7.038225801556533e-05
ceiling_growth_gt25,36,089,23,J,1,40,0.15,0.12698123383737975,0.14013481450173418
ceiling_growth_gt25,36,014,33,J,2,40,0.05,0.04150674150403927,0.04636003207315968
ceiling_growth_gt25,36,036,51,J,4,39,0.07692307692307693,0.15201790821230582,0.10957300357056775
ceiling_growth_gt25,36,014,56,J,0,39,0.28205128205128205,0.2096467568646866,0.250571053709284
ceiling_growth_gt25,36,014,33,J,3,39,0.10256410256410256,0.04150674150403927,0.07601742384233591
ceiling_growth_gt25,36,097,54,B,4,39,0.20512820512820512,0.10911873460462537,0.1633849570744748
ceiling_growth_gt25,36,097,22,J,3,39,0.20512820512820512,0.19100627848879084,0.19898823702411195
ceiling_growth_gt25,36,012,33,J,0,39,0.07692307692307693,0.0783034421857272,0.07752323573292488
ceiling_growth_gt25,36,075,23,J,2,39,0.1794871794871795,0.22231342468083662,0.19810728609311737
ceiling_growth_gt25,36,075,56,J,4,38,0.15789473684210525,0.24430178040208173,0.1960154913538596
ceiling_growth_gt25,36,047,56,J,1,38,0.47368421052631576,0.35587704579719104,0.4217104613811137
ceiling_growth_gt25,36,047,56,J,3,38,0.2631578947368421,0.35587704579719104,0.3040634025575843
ceiling_growth_gt25,36,068,54,U,4,38,0.02631578947368421,0.08485941303563255,0.05214385869219083
ceiling_growth_gt25,36,1602,52,J,4,38,0.07894736842105263,0.13456651182100077,0.1034852258033827
ceiling_growth_gt25,36,091,54,J,3,38,0.15789473684210525,0.1139728354585682,0.13851742740819187
ceiling_growth_gt25,36,069,33,J,1,38,0.21052631578947367,0.15280263854081388,0.18505998759153552
ceiling_growth_gt25,36,012,31,K,0,37,0.0,0.00016657134397017126,7.458418386724087e-05
ceiling_growth_gt25,36,013,33,J,3,37,0.21621621621621623,0.16545711771523244,0.19348826166353691
ceiling_growth_gt25,36,069,33,J,0,37,0.02702702702702703,0.15280263854081388,0.08334446501827487
ceiling_growth_gt25,36,097,49,J,2,36,0.3333333333333333,0.18478941159968387,0.2658133689089472
ceiling_growth_gt25,36,047,54,J,2,36,0.3055555555555556,0.300074051206218,0.30306396266949304
ceiling_growth_gt25,36,1601,54,J,3,35,0.17142857142857143,0.21048782829618626,0.18945592075208595
ceiling_growth_gt25,36,015,22,J,2,35,0.0,0.03962624930072628,0.018289038138796745
ceiling_growth_gt25,36,015,22,J,1,35,0.0,0.03962624930072628,0.018289038138796745
ceiling_growth_gt25,36,097,22,J,1,35,0.14285714285714285,0.19100627848879084,0.16507982084098038
ceiling_growth_gt25,36,097,53,J,4,35,0.17142857142857143,0.1900939708418208,0.18004337115776345
ceiling_growth_gt25,36,097,21,J,1,35,0.05714285714285714,0.06322355534123499,0.05994933323441615
ceiling_growth_gt25,36,020,33,J,0,35,0.02857142857142857,0.04497385820495787,0.03614178070998055
ceiling_growth_gt25,36,097,33,U,1,34,0.23529411764705882,0.30308901548389267,0.26707297600807467
ceiling_growth_gt25,36,097,92,J,0,34,0.08823529411764706,0.21276926663089038,0.14661059373322988
ceiling_growth_gt25,36,075,54,S,0,34,0.20588235294117646,0.29555595207129504,0.24791685253341955
ceiling_growth_gt25,36,072,54,U,3,34,0.47058823529411764,0.17232170449724915,0.3307757989830855
ceiling_growth_gt25,36,080,33,J,0,34,0.08823529411764706,0.16403255549180648,0.12376526038678429
ceiling_growth_gt25,36,080,33,J,4,33,0.06060606060606061,0.16403255549180648,0.10985677245641579
ceiling_growth_gt25,36,012,54,J,2,33,0.21212121212121213,0.2647298520447665,0.2371729454181428
ceiling_growth_gt25,36,075,92,J,0,33,0.5151515151515151,0.39451330659572625,0.45770474917256804
ceiling_growth_gt25,36,014,33,J,4,33,0.0,0.04150674150403927,0.019765115001923458
ceiling_growth_gt25,36,036,51,J,1,33,0.21212121212121213,0.15201790821230582,0.18350059121220913
ceiling_growth_gt25,36,036,32,J,0,33,0.24242424242424243,0.23630542130862253,0.23951051808347104
ceiling_growth_gt25,36,086,53,J,4,33,0.8181818181818182,0.6536851230329409,0.7398500585871147
ceiling_growth_gt25,36,012,31,K,2,33,0.0,0.00016657134397017126,7.931968760484346e-05
ceiling_growth_gt25,36,020,23,J,2,33,0.15151515151515152,0.11167352191924479,0.13254294694567215
ceiling_growth_gt25,36,047,22,J,3,33,0.030303030303030304,0.06970485347341772,0.049065803241310026
ceiling_growth_gt25,36,091,54,U,4,33,0.12121212121212122,0.15510041269882832,0.13734940287245792
ceiling_growth_gt25,36,047,22,J,4,33,0.030303030303030304,0.06970485347341772,0.049065803241310026
ceiling_growth_gt25,36,013,23,J,0,33,0.12121212121212122,0.09554325413542197,0.10898885117559776
ceiling_growth_gt25,36,019,54,J,1,33,0.5454545454545454,0.4432465694520241,0.4967840806914401
ceiling_growth_gt25,36,075,92,J,3,32,0.34375,0.39451330659572625,0.36831289028825465
ceiling_growth_gt25,36,013,23,J,1,32,0.125,0.09554325413542197,0.11074673587197836
ceiling_growth_gt25,36,036,81,J,4,32,0.1875,0.22896930574043017,0.20756579310020817
ceiling_growth_gt25,36,1601,61,J,4,32,0.8125,0.6786306415759344,0.7477245039883554
ceiling_growth_gt25,36,097,22,J,2,32,0.25,0.19100627848879084,0.22145465088167296
ceiling_growth_gt25,36,020,56,J,4,32,0.125,0.24030744884363528,0.1807939268598235
ceiling_growth_gt25,36,069,54,U,1,32,0.3125,0.21003527901048266,0.2629202962953948
ceiling_growth_gt25,36,075,33,J,2,32,0.0,0.07225137091856815,0.034960340767049104
ceiling_growth_gt25,36,069,33,J,2,32,0.21875,0.15280263854081388,0.1868399863907164
ceiling_growth_gt25,36,036,61,J,3,32,0.375,0.5441046541631258,0.456824832659577
ceiling_growth_gt25,36,075,51,J,4,32,0.1875,0.2432010895178992,0.21445214008930605
ceiling_growth_gt25,36,047,56,J,4,31,0.1935483870967742,0.35587704579719104,0.2733821536707497
ceiling_growth_gt25,36,050,54,Y,1,31,0.22580645161290322,0.2249358086913405,0.2253782665695117
ceiling_growth_gt25,36,080,23,J,2,31,0.3225806451612903,0.22241117818469208,0.27331697287771745
ceiling_growth_gt25,36,047,31,J,0,31,0.03225806451612903,0.060190873729999615,0.04599551167049161
ceiling_growth_gt25,36,080,54,U,3,31,0.2903225806451613,0.19202648295269723,0.24198023751771994
ceiling_growth_gt25,36,069,54,J,3,31,0.2903225806451613,0.2600901878284196,0.2754541907352883
ceiling_growth_gt25,36,097,81,U,4,30,0.3333333333333333,0.21193879726618278,0.27263606529975803
ceiling_growth_gt25,36,014,56,J,1,30,0.26666666666666666,0.2096467568646866,0.23815671176567663
ceiling_growth_gt25,36,014,54,J,4,30,0.13333333333333333,0.16160433659099238,0.14746883496216287
ceiling_growth_gt25,36,080,33,J,2,30,0.26666666666666666,0.16403255549180648,0.21534961107923659
ceiling_growth_gt25,36,1601,23,J,4,29,0.20689655172413793,0.19155174780044099,0.19909410905107167
ceiling_growth_gt25,36,019,54,J,4,29,0.3448275862068966,0.4432465694520241,0.3948711370095038
ceiling_growth_gt25,36,075,54,Z,3,29,0.27586206896551724,0.24834009262919113,0.2618678437097582
ceiling_growth_gt25,36,019,54,J,3,29,0.6551724137931034,0.4432465694520241,0.5474135098908598
ceiling_growth_gt25,36,036,51,J,2,29,0.06896551724137931,0.15201790821230582,0.11119554654863008
ceiling_growth_gt25,36,015,33,J,0,29,0.034482758620689655,0.05129926110685479,0.04303352259670582
ceiling_growth_gt25,36,089,23,J,0,29,0.06896551724137931,0.12698123383737975,0.09846503415459988
ceiling_growth_gt25,36,036,81,J,2,29,0.2413793103448276,0.22896930574043017,0.23506913851208316
ceiling_growth_gt25,36,013,54,J,4,28,0.07142857142857142,0.14532563291178816,0.10965118943713181
ceiling_growth_gt25,36,070,51,J,3,28,0.14285714285714285,0.15661113613972955,0.1499712773136532
ceiling_growth_gt25,36,036,51,J,3,28,0.14285714285714285,0.15201790821230582,0.14759546976498578
ceiling_growth_gt25,36,045,81,J,0,28,0.9642857142857143,0.9682788590804805,0.9663511340071451
ceiling_growth_gt25,36,015,54,Z,0,28,0.32142857142857145,0.3041569463318315,0.3124949722406025
ceiling_growth_gt25,36,069,54,J,4,28,0.2857142857142857,0.2600901878284196,0.272460441980217
ceiling_growth_gt25,36,015,22,J,0,28,0.10714285714285714,0.03962624930072628,0.07222047377623773
ceiling_growth_gt25,36,097,92,J,1,28,0.14285714285714285,0.21276926663089038,0.1790185861883916
ceiling_growth_gt25,36,072,54,J,3,27,0.3333333333333333,0.3462641333519141,0.340139017553639
ceiling_growth_gt25,36,097,33,U,0,27,0.48148148148148145,0.3030890154838927,0.3875907099038032
ceiling_growth_gt25,36,075,23,J,4,27,0.18518518518518517,0.22231342468083667,0.20472636386710702
ceiling_growth_gt25,36,075,54,T,4,27,0.1111111111111111,0.20115116827636387,0.15850061488229678
ceiling_growth_gt25,36,015,23,J,4,27,0.14814814814814814,0.08728630981542977,0.11611560165724374
ceiling_growth_gt25,36,013,23,J,2,27,0.07407407407407407,0.09554325413542196,0.08537364252741507
ceiling_growth_gt25,36,1601,54,J,2,27,0.2222222222222222,0.21048782829618626,0.2160462254190454
ceiling_growth_gt25,36,020,23,J,3,27,0.18518518518518517,0.11167352191924479,0.14649483609784814
ceiling_growth_gt25,36,019,33,J,3,26,0.07692307692307693,0.08392145390830882,0.08067220745087973
ceiling_growth_gt25,36,020,51,J,3,26,0.11538461538461539,0.09558340615407691,0.10477682472539833
ceiling_growth_gt25,36,019,54,Z,4,26,0.5,0.55579380521595,0.5298895385085446
ceiling_growth_gt25,36,069,54,U,0,26,0.07692307692307693,0.21003527901048266,0.14823318518418713
ceiling_growth_gt25,36,1601,23,J,1,26,0.19230769230769232,0.19155174780044099,0.19190272203595052
ceiling_growth_gt25,36,080,33,J,3,26,0.19230769230769232,0.16403255549180648,0.17716029758489632
ceiling_growth_gt25,36,020,23,J,1,26,0.07692307692307693,0.11167352191924479,0.09553938674245256
ceiling_growth_gt25,36,036,48,J,1,26,0.5769230769230769,0.47291863223843694,0.521206410127734
ceiling_growth_gt25,36,047,33,J,2,26,0.038461538461538464,0.06021971860364168,0.050117706394808045
ceiling_growth_gt25,36,019,56,J,4,26,0.6538461538461539,0.47540127993677456,0.5582506856804149
ceiling_growth_gt25,36,047,22,J,2,25,0.04,0.06970485347341772,0.056202647349136936
ceiling_growth_gt25,36,075,61,J,0,25,0.08,0.1436842909498653,0.11473688597265379
ceiling_growth_gt25,36,089,23,J,2,25,0.2,0.12698123383737975,0.16017158209311624
ceiling_growth_gt25,36,097,54,Y,3,25,0.28,0.32003984054890755,0.3018399130266769
ceiling_growth_gt25,36,047,22,J,1,25,0.12,0.06970485347341772,0.0925662837127733
ceiling_growth_gt25,36,012,31,K,4,25,0.0,0.00016657134397017124,9.085709671100249e-05
ceiling_growth_gt25,36,080,54,U,2,25,0.28,0.19202648295269723,0.23201444524692577
ceiling_growth_gt25,36,015,33,J,3,25,0.04,0.05129926110685479,0.0461632333310117
ceiling_growth_gt25,36,013,54,J,2,25,0.24,0.14532563291178816,0.18835943613370262
ceiling_growth_gt25,36,036,32,J,3,25,0.08,0.23630542130862253,0.16525750253197594
ceiling_growth_gt25,36,019,54,J,0,25,0.28,0.4432465694520241,0.36904358333746773
ceiling_growth_gt25,36,015,54,Y,1,25,0.36,0.372326334692252,0.3667234552866829
ceiling_growth_gt25,36,036,22,K,1,25,0.0,0.02774165908596043,0.015131814046887508
ceiling_growth_gt25,36,019,54,J,2,24,0.3333333333333333,0.4432465694520242,0.39439624228816156
ceiling_growth_gt25,36,015,54,J,0,24,0.20833333333333334,0.2435176273657396,0.22788016335133682
ceiling_growth_gt25,36,070,51,J,4,24,0.125,0.15661113613972955,0.14256174229984975
ceiling_growth_gt25,36,013,23,J,3,24,0.0,0.09554325413542197,0.05307958563078999
ceiling_growth_gt25,36,097,22,K,4,24,0.2916666666666667,0.4674294138504131,0.38931263732430355
ceiling_growth_gt25,36,1601,23,J,3,24,0.16666666666666666,0.191551747800441,0.18049171174098574
ceiling_growth_gt25,36,028,51,J,3,24,0.0,0.059697390020659824,0.033165216678144344
ceiling_growth_gt25,36,019,42,J,1,24,0.125,0.14150606484106648,0.13417003602281471
ceiling_growth_gt25,36,089,56,R,4,24,0.16666666666666666,0.19024721893485896,0.17976697348232906
ceiling_growth_gt25,36,014,56,J,3,24,0.16666666666666666,0.2096467568646866,0.19054449455445552
ceiling_growth_gt25,36,072,23,J,4,24,0.20833333333333334,0.21044087766047773,0.20950419129285797
ceiling_growth_gt25,36,070,56,J,2,24,0.4166666666666667,0.27918447865163604,0.34028767332498294
ceiling_growth_gt25,36,015,54,J,3,24,0.125,0.2435176273657396,0.19084312631429978
ceiling_growth_gt25,36,020,23,J,0,23,0.043478260869565216,0.11167352191924479,0.0820793520297612
ceiling_growth_gt25,36,097,54,R,4,23,0.391304347826087,0.24571348391471656,0.3088944248573868
ceiling_growth_gt25,36,072,54,J,1,23,0.391304347826087,0.3462641333519141,0.3658098868029702
ceiling_growth_gt25,36,1601,54,J,1,23,0.13043478260869565,0.21048782829618626,0.1757478273374639
ceiling_growth_gt25,36,091,61,J,4,23,0.08695652173913043,0.16185515819955676,0.12935197633937176
ceiling_growth_gt25,36,070,54,Y,4,23,0.13043478260869565,0.20448620940029105,0.17235068456620248
ceiling_growth_gt25,36,089,23,J,4,23,0.0,0.12698123383737975,0.07187617009663005
ceiling_growth_gt25,36,069,33,J,3,23,0.08695652173913043,0.15280263854081388,0.12422790860800786
ceiling_growth_gt25,36,1133,54,J,0,23,0.08695652173913043,0.11696500312296494,0.10394245459790469
ceiling_growth_gt25,36,013,23,J,4,23,0.13043478260869565,0.09554325413542196,0.11068486083137093
ceiling_growth_gt25,36,069,33,J,4,23,0.21739130434782608,0.15280263854081388,0.1808316821929135
ceiling_growth_gt25,36,015,54,J,1,23,0.34782608695652173,0.2435176273657396,0.2887835626598526
ceiling_growth_gt25,36,089,54,J,4,23,0.21739130434782608,0.22425970548891608,0.22127907857863174
ceiling_growth_gt25,36,075,33,J,3,22,0.13636363636363635,0.07225137091856815,0.09937579091455853
ceiling_growth_gt25,36,514,51,J,0,22,0.4090909090909091,0.44781661264939143,0.43143266114387974
ceiling_growth_gt25,36,097,56,R,4,22,0.5,0.3669145656257477,0.42321994170716215
ceiling_growth_gt25,36,036,62,K,1,22,0.6818181818181818,0.5164020127390496,0.586385776580221
ceiling_growth_gt25,36,097,54,Z,4,22,0.36363636363636365,0.31862237780656477,0.33766675642686433
ceiling_growth_gt25,36,019,56,J,0,22,0.5,0.4754012799367746,0.48580843073275454
ceiling_growth_gt25,36,075,52,R,4,22,0.6363636363636364,0.49459621672859116,0.554574740420341
ceiling_growth_gt25,36,047,22,J,0,22,0.13636363636363635,0.06970485347341772,0.09790664623466407
ceiling_growth_gt25,36,036,22,J,0,22,0.18181818181818182,0.1723689561067095,0.17636670544617855
ceiling_growth_gt25,36,036,22,K,3,22,0.0,0.02774165908596043,0.016004803318823327
ceiling_growth_gt25,36,075,62,S,1,22,0.45454545454545453,0.4022411342147654,0.4243698851239031
ceiling_growth_gt25,36,012,54,J,4,22,0.2727272727272727,0.2647298520447665,0.268113376179673
ceiling_growth_gt25,36,020,33,J,1,22,0.09090909090909091,0.04497385820495787,0.06440799511824492
ceiling_growth_gt25,36,020,54,Z,1,22,0.3181818181818182,0.22769196355785468,0.26597613282183924
ceiling_growth_gt25,36,015,33,J,1,22,0.045454545454545456,0.05129926110685479,0.04882649679241623
ceiling_growth_gt25,36,075,54,Z,4,22,0.13636363636363635,0.24834009262919113,0.2009654380553026
ceiling_growth_gt25,36,097,56,U,3,22,0.5909090909090909,0.3662795701417236,0.46131513662022516
ceiling_growth_gt25,36,019,42,J,0,22,0.18181818181818182,0.14150606484106648,0.15856119125446144
ceiling_growth_gt25,36,091,54,R,4,21,0.09523809523809523,0.11484370370427419,0.10677080610055344
ceiling_growth_gt25,36,075,56,J,1,21,0.38095238095238093,0.24430178040208173,0.30056967474632257
ceiling_growth_gt25,36,070,54,U,1,21,0.19047619047619047,0.16217911463661366,0.17383085174702764
ceiling_growth_gt25,36,080,23,J,1,21,0.23809523809523808,0.22241117818469208,0.22886932050079928
ceiling_growth_gt25,36,047,56,J,2,21,0.47619047619047616,0.35587704579719104,0.40541787007677904
ceiling_growth_gt25,36,019,56,J,3,21,0.38095238095238093,0.47540127993677456,0.4365105568255537
ceiling_growth_gt25,36,047,33,J,3,21,0.047619047619047616,0.06021971860364167,0.055031207021749996
ceiling_growth_gt25,36,1601,23,J,2,21,0.19047619047619047,0.191551747800441,0.19110887125516138
ceiling_growth_gt25,36,072,54,J,2,21,0.38095238095238093,0.3462641333519141,0.3605475294226946
ceiling_growth_gt25,36,075,92,J,2,21,0.42857142857142855,0.3945133065957262,0.4085372391739566
ceiling_growth_gt25,36,020,56,J,3,21,0.23809523809523808,0.24030744884363525,0.23939653853547174
ceiling_growth_gt25,36,014,54,U,1,21,0.047619047619047616,0.14017070450784863,0.10206119873010704
ceiling_growth_gt25,36,097,92,J,3,21,0.2857142857142857,0.21276926663089038,0.2428054509593473
ceiling_growth_gt25,36,019,72,J,0,21,0.23809523809523808,0.25584897070763535,0.24853861022017765
ceiling_growth_gt25,36,075,51,J,3,21,0.23809523809523808,0.2432010895178992,0.24109868010856814
ceiling_growth_gt25,36,013,54,J,1,21,0.09523809523809523,0.14532563291178816,0.12470135269320873
ceiling_growth_gt25,36,014,54,Y,4,21,0.09523809523809523,0.17544589094504226,0.1424191515362994
ceiling_growth_gt25,36,070,56,J,1,21,0.5238095238095238,0.27918447865163604,0.379912438422531
ceiling_growth_gt25,36,086,54,J,1,20,0.25,0.1704726404447099,0.20228358426682594
ceiling_growth_gt25,36,014,54,S,3,20,0.0,0.08136667003460317,0.0488200020207619
ceiling_growth_gt25,36,036,61,J,4,20,0.3,0.5441046541631258,0.44646279249787546
ceiling_growth_gt25,36,069,54,Y,0,20,0.6,0.34483446554107194,0.44690067932464317
ceiling_growth_gt25,36,075,54,Y,2,20,0.4,0.22999555070134847,0.2979973304208091
ceiling_growth_gt25,36,015,54,Z,4,20,0.2,0.3041569463318315,0.2624941677990989
ceiling_growth_gt25,36,019,33,J,1,20,0.05,0.08392145390830881,0.07035287234498529
ceiling_growth_gt25,36,069,23,L,4,20,0.05,0.077768851656087,0.0666613109936522
ceiling_growth_gt25,36,036,48,J,0,20,0.55,0.47291863223843694,0.5037511793430621
ceiling_growth_gt25,36,019,33,J,2,20,0.05,0.08392145390830881,0.07035287234498529
ceiling_growth_gt25,36,020,54,Z,2,20,0.3,0.22769196355785465,0.2566151781347128
ceiling_growth_gt25,36,015,54,Y,2,20,0.5,0.372326334692252,0.42339580081535116
ceiling_growth_gt25,36,080,54,R,4,20,0.1,0.11274381317457312,0.10764628790474387
ceiling_growth_gt25,36,015,33,J,2,20,0.05,0.05129926110685479,0.05077955666411287
ceiling_growth_gt25,36,014,11,J,2,20,0.1,0.14444995285744186,0.12666997171446512
ceiling_growth_gt25,36,019,33,J,4,20,0.1,0.08392145390830881,0.09035287234498529
ceiling_growth_gt25,36,086,52,J,4,20,0.35,0.2942832848359972,0.31656997090159833
ceiling_growth_gt25,36,097,48,U,4,20,0.45,0.26942851658212696,0.3416571099492762
ceiling_growth_gt25,36,070,54,Y,3,20,0.15,0.20448620940029105,0.18269172564017463
ceiling_growth_gt25,36,020,54,Z,0,19,0.10526315789473684,0.2276919635578547,0.18021956952521714
ceiling_growth_gt25,36,089,54,Y,4,19,0.21052631578947367,0.2533947931031907,0.23677232230807593
ceiling_growth_gt25,36,020,33,J,2,19,0.05263157894736842,0.04497385820495787,0.04794317849283134
