projectid,txturl,http_status,text_bytes,text_sha256,status,cached
P059566,http://documents.worldbank.org/curated/en/905301468769471551/text/multi-page.txt,200,321116,e4f0de7d32d715cdbcb323f049adc912b3ff5b4559864e9c487c3e269de7f26c,ok,True
P059663,http://documents.worldbank.org/curated/en/693451468761678633/text/27368.txt,200,406167,e59be8b3596e5ae902aad6a7562bcbbb3991579c533ba8e4552b0b0679bf06bf,ok,True
P059755,http://documents.worldbank.org/curated/en/757771468782071422/text/multi-page.txt,200,188974,aeabf062e244d1d59792703fe684dbc3b790f60da87ef6ebe353ed489f5a9a0b,ok,True
P059763,http://documents.worldbank.org/curated/en/943081468740692365/text/multi-page.txt,200,155001,85ff6b05214ba359fb7ebef6d70a7586afa7d8129cccbf90ec60a15143d3426b,ok,True
P059803,http://documents.worldbank.org/curated/en/823791468752137325/text/257160rev.txt,200,314225,0d929dd15aaa1756c025c421e9b06b0e40f26902616d3d43b7891fbde9107a97,ok,True
P059864,http://documents.worldbank.org/curated/en/838101468779143587/text/multi-page.txt,200,209515,1836d5db95f791d375ece10b91fd19417143c3bb8b3873dad4505f41872b59bd,ok,True
P059872,http://documents.worldbank.org/curated/en/844161468760515362/text/multi0page.txt,200,276270,dbda2005991ac6688ae781e201efd0d793b7d94177d6ccd0b2275763098f2ed5,ok,True
P059930,http://documents.worldbank.org/curated/en/324531468774931684/text/multi-page.txt,200,229371,a9da98fa46a8e788da3f6c277efa6ed2ec24cee2dfd7701d4241d357ce0af14b,ok,True
P059931,http://documents.worldbank.org/curated/en/583021468774930673/text/259411ID1Water1Irriga11r20031011011.txt,200,661321,90a4d2339684066e5f2581a14d0d12f6bfbcd624ab9cb030b4cfefca9fce7545,ok,True
P059936,http://documents.worldbank.org/curated/en/913081468764708516/text/multi0page.txt,200,422989,5dd7e1558fd9e81dd2137e914b105a563f600c37829f053ba81336e151147737,ok,True
P059971,http://documents.worldbank.org/curated/en/889101468742494818/text/multi-page.txt,200,178497,214e594dabd892b3370927f6dd6bbc2bb89bf36f4cba45aee26f481de2445da3,ok,True
P060003,http://documents.worldbank.org/curated/en/121021468769448072/text/multi-page.txt,200,93545,f893d938e1b25a120f99534204f424dc09a947b4a7a0f91de0824982a5896a5d,ok,True
P060005,http://documents.worldbank.org/curated/en/431681468106469791/text/324980rev0pdf.txt,200,267074,3ae0a43cf5663a87f94f30ac72d5703f969a795ab4884a86c3548e374f4eca4a,ok,True
P060132,http://documents.worldbank.org/curated/en/951691468764071702/text/multi-page.txt,200,203874,c7e97df2c36283ed91c9d601c4accca267d9129e9575e6df1a49c07afeac9da0,ok,True
P060221,http://documents.worldbank.org/curated/en/154161468769465580/text/multi0page.txt,200,168698,0d9e492abf392b9d9932a1a786e90c4bd7e44dafdf45505b66dd9f3a915a22ec,ok,True
P060270,http://documents.worldbank.org/curated/en/281701468770445351/text/multi-page.txt,200,187882,b0d685a413af12fb80c41b2755ab76505744e1b9b0c42828dea61c2c6c83c4e5,ok,True
P060329,http://documents.worldbank.org/curated/en/175601468771108549/text/multi-page.txt,200,244746,08c0b8dc8e666023733bdf29393676d769399b19de2d1918235fe21b366b41e9,ok,True
P060330,http://documents.worldbank.org/curated/en/504821468758373916/text/multi-page.txt,200,175311,d15b776d82bd8dd7f8a70c2f66e1d47b86bcd5f8dc6e6f5894cbe8f6074788ac,ok,True
P060392,http://documents.worldbank.org/curated/en/266331468768283556/text/multi-page.txt,200,199136,c2470af0d4fc260286d518b305e9fb764b76691f311e996b1f3a5c043ad5e248,ok,True
P060434,http://documents.worldbank.org/curated/en/542671468760191939/text/multi0page.txt,200,436661,25ffdbb23509220248377e603c0d486ad89f32d0c554fdba190400ba32505afc,ok,True
P060474,http://documents.worldbank.org/curated/en/321351468743658642/text/multi-page.txt,200,353365,1050f1c01712bdb790c89cad951b579ac4ea9dce0b883ede05c4f34a05738410,ok,True
P060484,http://documents.worldbank.org/curated/en/670681467998521868/text/34675.txt,200,422882,a0eee91aa998930768d8c8b6cdbd5c646e98d3fe00fc30b2d09891caba1e5321,ok,True
P060499,http://documents.worldbank.org/curated/en/177401468776073205/text/multi-page.txt,200,193034,30cee4bf75f89bbd2bc52ff71577cb3320d53dce5921f1bf161fb6a578bf2a41,ok,True
P060573,http://documents.worldbank.org/curated/en/744381468769520164/text/25473.txt,200,357143,7228272d4ddebaf28eb8910ec41fce03ec3f5fa358f028142fdec75df57398f3,ok,True
P060577,http://documents.worldbank.org/curated/en/405351468756360478/text/multi0page.txt,200,245144,9391468f82db2848138b7ab0c3e6617fdafef64faf57d3fb55c89e59684fbd84,ok,True
P060686,http://documents.worldbank.org/curated/en/584481468776773205/text/multi0page.txt,200,294935,7c94a873f5da76c44bf04ece639099de573df5d617d8af359016cf888ac0e77b,ok,True
P060718,http://documents.worldbank.org/curated/en/516081468752989304/text/multi-page.txt,200,177152,6f84287b4a3ae4305dc7ed7d935d9d68281c6c9218ee48d81e399b3eb53fe946,ok,True
P060785,http://documents.worldbank.org/curated/en/603271468752085052/text/multi-page.txt,200,178926,c0eec6077e86a56e9ecebfb165c609ff376ae16835196ffd062eb8e1356d96b5,ok,True
P060786,http://documents.worldbank.org/curated/en/379411468221362025/text/275630PAD0Box8601PUBLIC1.txt,200,244681,8b006277720347c842e2e26594189f1abe54e8802d0bb70f00f476b878181f11,ok,True
P060833,http://documents.worldbank.org/curated/en/812141468778512600/text/multi-page.txt,200,310655,e2f626fb2722da5b9bbf7aacb290f2eb883373cf1dcf136e7812a04aa9f1a123,ok,True
P060908,http://documents.worldbank.org/curated/en/674191468774634551/text/multi-page.txt,200,389623,b1ada56dae26397efd4f02e57c3f83a804d7ef414db2c1cfd041f46416e27c16,ok,True
P060943,http://documents.worldbank.org/curated/en/601221468756308399/text/multi-page.txt,200,119657,58da6c934d7b7d593afdb04d83ec074a08baa362da9ba8c2c3b77411d6b43e3a,ok,True
P061209,http://documents.worldbank.org/curated/en/435971468761111287/text/256880NIR0basic0Ed0Program.txt,200,298140,5bf1b8f84c1a676e0733dbccbb7f38753d2a2df9078854bc7b76130b141b2845,ok,True
P061558,http://documents.worldbank.org/curated/en/207861468776735428/text/multi0page.txt,200,341663,abc7387f121fed8e3534f3b48df2974050bc6c4fe38b44b4e2971e41829f3869,ok,True
P062619,http://documents.worldbank.org/curated/en/319771468769170774/text/multi-page.txt,200,120299,e662918781c9edeaec87a2688d4c3707ac21e18da2b0e2f5c33691032a69438a,ok,True
P062628,http://documents.worldbank.org/curated/en/633701468773376420/text/multi-page.txt,200,151403,edb10fe78ac0ee365463a511696682157199ec5a693f448a87013c4f2116d12f,ok,True
P062668,http://documents.worldbank.org/curated/en/294471468760760897/text/multi-page.txt,200,259052,598a6fd15be43e192dd424a22aacb2d4475d3207e030b67e2f76d798e0d3de7f,ok,True
P062682,http://documents.worldbank.org/curated/en/548031468774561367/text/multi-page.txt,200,133677,58dd1e42e1212ce460d1c9079f29178d8b82c9962e5dd93455ad831948fd2968,ok,True
P062714,http://documents.worldbank.org/curated/en/414281468763486684/text/multi-page.txt,200,370095,ebeb3223094dbbc72f2ff52965929c5cc396473530b082a64dcf18c6e3608ba0,ok,True
P062748,http://documents.worldbank.org/curated/en/778191468781771785/text/multi0page.txt,200,264866,d7c34d5c9865a35d84130b55004f086c6a915da7b329a9027d60cdc4aef269f4,ok,True
P062790,http://documents.worldbank.org/curated/en/504401468743785188/text/multi-page.txt,200,204459,6c83d866df04a59f6f3484fe6aa7bb8d7b781c75d7ca1719bd3194779a35d4ce,ok,True
P062840,http://documents.worldbank.org/curated/en/855211468743349626/text/multi-page.txt,200,248579,faddb7f18a88eeee05e5103293f06507979ca8432739663ebb6e3a6382b685cf,ok,True
P062916,http://documents.worldbank.org/curated/en/860531468742546388/text/256361BD1Centr1th11IDA1R20031010411.txt,200,183537,8b504001bb20454ece0e43fd496867a28fb9992ef85555a7f4809dd42189c415,ok,True
P062932,http://documents.worldbank.org/curated/en/188791468763235681/text/multi-page.txt,200,291288,5161f9eec4369c71df5a71dac8c1213354fa57f5a105c0004390504e8f3889d1,ok,True
P062936,http://documents.worldbank.org/curated/en/643771468769459675/text/multi-page.txt,200,152987,1030341981e2b62f518a082f2b19e0cb047ae0e6f6965d91bed7f561441a744d,ok,True
P063081,http://documents.worldbank.org/curated/en/977881468032092715/text/349770REV0pdf.txt,200,375353,d4f3c091186212b02048e214e57386a9be8db9dfdc204a49f2e2ea18685332e1,ok,True
P063095,http://documents.worldbank.org/curated/en/261431468758685077/text/multi-page.txt,200,165605,ef56a61f1f96a4ff53ea077d6bb1f90d3cc5c04b7bb2a4b19a3f534337672505,ok,True
P063096,http://documents.worldbank.org/curated/en/614071468782151814/text/multi-page.txt,200,144285,871383408f94c3acbceb914d7be5fc2b110c0f6ad527f9b86a5adf0eec46f26d,ok,True
P063201,http://documents.worldbank.org/curated/en/650361468746802912/text/multi-page.txt,200,147160,ee7ff35b74dd66a7f3fc163f4b0486c5e9472d62f284adc16a4033d8d7b7a315,ok,True
P063317,http://documents.worldbank.org/curated/en/489851468770719168/text/multi0page.txt,200,400532,38938ed84b23923987c231aa1b2c26ec7d3257dba715debe84052abee137065a,ok,True
P063383,http://documents.worldbank.org/curated/en/637981468779177111/text/multi-page.txt,200,455640,abca2e83093c92bda2b3a90611172ad165309d2865b3244da00127a8713eb98c,ok,True
P063386,http://documents.worldbank.org/curated/en/335481468769895943/text/multi-page.txt,200,136643,335ff22df50f28dee8ead4c5335c9a1ab25855c36ea1c77fe025d612720a9ead,ok,True
P063388,http://documents.worldbank.org/curated/en/672021468767403883/text/multi-page.txt,200,166266,ec62c4e417a3ccbfd2dddc4c13607c4f1bdaaf7a9b723eee45f04bbc503f6441,ok,True
P063398,http://documents.worldbank.org/curated/en/491121468769264647/text/27707.txt,200,249524,b1dcad221aaed1facfc9e3c4447ba0b5f2aa057d896245ce627ddb52a0dc031f,ok,True
P063463,http://documents.worldbank.org/curated/en/996281468774581878/text/multi0page.txt,200,315806,df8f1643da31073038500e170dede2121aa7cf113a6a228e4f2b7a14f0e07c56,ok,True
P063472,http://documents.worldbank.org/curated/en/144981468777286071/text/multi-page.txt,200,137260,e3b9a8e932c20d7f2385f29ad5bc424d54b8fdd68956bd2d853b156494cf01c8,ok,True
P063501,http://documents.worldbank.org/curated/en/149621468774679636/text/multi-page.txt,200,103144,7981bd387a6ad49fbcfca27780700c1a854ebc3216e4c22f94217efdf4f6a8ef,ok,True
P063546,http://documents.worldbank.org/curated/en/951001468746754409/text/multi0page.txt,200,206448,5ad8468741c115a6e0ac1527aa1b33818e596d3b1faed5393827e433f66de066,ok,True
P063577,http://documents.worldbank.org/curated/en/449401468773096867/text/multi0page.txt,200,186866,16b11b163e958dc7c240aa4f23f7b835e95fc7814b26e02d7dffe8a3e6ca58e0,ok,True
P063584,http://documents.worldbank.org/curated/en/592071468782128789/text/multi-page.txt,200,252349,3dd66a8f655f524a7722a251ffba402bcea06b9827cb05d3a36b3cc4c9c77644,ok,True
P063622,http://documents.worldbank.org/curated/en/723041468775777998/text/26133.txt,200,332036,69216dc375a64a81e4f829b711dbb603702cf7645779d6d888af952ab2f97794,ok,True
P063644,http://documents.worldbank.org/curated/en/133611468770358510/text/multi0page.txt,200,408280,aba07e61f1806fc6033468cf7adccebe9cd47bf923c94c2bf2ff626aba376b07,ok,True
P063656,http://documents.worldbank.org/curated/en/785701468757001491/text/multi0page.txt,200,358368,10d4832ad2aa6b77bc7bde01c68190ff3aea39b2e0cd67ce39a419e9cd312d53,ok,True
P063683,http://documents.worldbank.org/curated/en/326161468741676990/text/multi0page.txt,200,255739,ba67d0a87b53c33ea167e1d52155a7a3aa19539d0433a42b07c62a07374fbdaa,ok,True
P063717,http://documents.worldbank.org/curated/en/828061468776423025/text/multi-page.txt,200,284099,200a6aef5f9efcb6d27260cc86c4eca34066f3a3b1dc6da3beac2bd2b970dab6,ok,True
P063732,http://documents.worldbank.org/curated/en/928701468771706912/text/multi-page.txt,200,174065,2a0890cf15849c23e38e0d0eb2a48065e1840b7df30a9a0c33f0c6c09ab56429,ok,True
P057995,http://documents.worldbank.org/curated/en/817851468751544465/text/multi0page.txt,200,73,8c520799e2b35cc0351541a9fec547421db025e0cb31a6b11c73935be94eaadc,too_short,False
P063791,http://documents.worldbank.org/curated/en/639341468756607283/text/multi-page.txt,200,150680,19295d319af05aed1bff6a55ba91cb4c23324db341a40dcf96e73bbb9aa8c34a,ok,True
P063918,http://documents.worldbank.org/curated/en/299631468774631459/text/multi-page.txt,200,172912,553d2fb0dca198ed32d80339998394a6d55366dcf4c62fb67b632cd74c64af01,ok,True
P063913,http://documents.worldbank.org/curated/en/316271468756303995/text/254140ID0Java1Bali0Power0revised.txt,200,394153,ffba86ff33f167007d7a90b0173aa0b67a490234cef49bb60184c77fcea50310,ok,True
P064008,http://documents.worldbank.org/curated/en/276721468759320609/text/multi-page.txt,200,145186,20e69e575cd753c63ec57b82780729c9af3c005fa7f0a4b91088458f742be94c,ok,True
P064045,http://documents.worldbank.org/curated/en/660631468771720363/text/multi-page.txt,200,145250,2f6cbe16c711ae6e1d36e95a566b8c393110caabcd8bcd3eb9b579550e82e0f9,ok,True
P064064,http://documents.worldbank.org/curated/en/391221468781535937/text/multi-page.txt,200,265079,d14c7d1be686c0598f27b940cd8fecfe6100823aef4868f09b164709492ea1d4,ok,True
P064082,http://documents.worldbank.org/curated/en/614741468778528993/text/multi0page.txt,200,284164,1a9741dcad307d271896b4c247c668026c704b244ce7799042fb012dff8c8278,ok,True
P064149,http://documents.worldbank.org/curated/en/503631468742890481/text/multi-page.txt,200,197474,176ccf62794e77693fa081c4b06f860dac8d44ae5c7954e1855a797160ead813,ok,True
P064237,http://documents.worldbank.org/curated/en/300501468759013095/text/multi0page.txt,200,309995,7d3f5acffd5a14addf53e5deadceed9d92c8925daf56af1a26951669251a21e1,ok,True
P064238,http://documents.worldbank.org/curated/en/625681468777987899/text/multi0page.txt,200,393916,3152e485ab3d51115bd58251f0aab3b650e0e0773982a4f0fb03348f0f2431bd,ok,True
P064305,http://documents.worldbank.org/curated/en/685941468758751337/text/multi-page.txt,200,142530,668731c8c1eec4654e369a87b1c19175e024ed085c6138ae0a48086756967ffc,ok,True
P057910,https://documents.worldbank.org/curated/en/533121468769921003/text/IBArchive-c2137bd3-f723-4c6d-920a-06a43b12bd13.txt,200,46,e46560c3e5c6e23209f738e5315dfef3b5b1e69dd752aa9db7a239171b66c913,too_short,False
P064438,http://documents.worldbank.org/curated/en/373991468759573484/text/25655.txt,200,358477,104122d0a032dc36591bb20873d2fb7e997efca2dcb7e3c5376d9f605bfdbf11,ok,True
P064510,http://documents.worldbank.org/curated/en/590301468744270104/text/multi-page.txt,200,132720,44986d486c3cc1df2cf0352bac0a66370e677cb34eb222c636b5e804e89f3677,ok,True
P064508,http://documents.worldbank.org/curated/en/858881468758773099/text/multi0page.txt,200,234275,f753990a41ece4d45e97300595caa5bc78b33d1226c86ed9685f36f43b6c9720,ok,True
P064536,http://documents.worldbank.org/curated/en/511221468742208336/text/multi-page.txt,200,324451,67830718e75834f87721868eaa6fc06d2fc482991ab6042fce8a1336be5260cb,ok,True
P064558,http://documents.worldbank.org/curated/en/926151468744107717/text/29604.txt,200,380806,2c453deb8a5a3ffbd9b00855bda500a5de0b7b939278825937f8634ddbb67589,ok,True
P064557,http://documents.worldbank.org/curated/en/541361468228541423/text/38438.txt,200,308897,f2e0eb4daaee201e1b7b63c75c3638a79ea16857a84e7b4aebe1bdc47f40acb8,ok,True
P064570,http://documents.worldbank.org/curated/en/348551468757234304/text/multi-page.txt,200,213522,80633f6de4261dbe8ccb2d6bc55682f34c4ed5d432ed392bbc97813ea747352e,ok,True
P064614,http://documents.worldbank.org/curated/en/941131468742863562/text/multi-page.txt,200,273792,01e100f9a604bd148833ee3918dc3336bac6d4ea95b2c8673a2b46e4b4aa6f8a,ok,True
P064573,http://documents.worldbank.org/curated/en/559701468742794631/text/266320CORR.txt,200,553979,4fd1d55c2ef08938db66ecb784d69193a72adec516d0312ecb0ec4ee2443bee7,ok,True
P064585,http://documents.worldbank.org/curated/en/495521468753277070/text/multi-page.txt,200,274907,2f32d0afc7348d71e187d08e9ef056f8755a6a721a9ea34ea962d9d57e0df03f,ok,True
P064728,http://documents.worldbank.org/curated/en/616251468771663000/text/281780ID.txt,200,316077,b19e258960089395f2aa4fca9654daaab555e5fb8f515c135bdeaf0efe5dbe7d,ok,True
P064729,http://documents.worldbank.org/curated/en/701151468768727100/text/multi0page.txt,200,491248,faad98ddfe8a11774a3ec94f20acf31a23dd1102e090ad4e3e579619a3a90a7b,ok,True
P064730,http://documents.worldbank.org/curated/en/254571468770376718/text/multi-page.txt,200,533194,9aa6a6823ef0a509d1716c13ed09d8b00aed4d0e7f1b39362a34b21f3af9640f,ok,True
P064836,http://documents.worldbank.org/curated/en/572471468113358621/text/33397.txt,200,324648,c5ef70c64fcabea0446f782fad06e270a784bc4c9141a5f12c2f16020d7346c9,ok,True
P064821,http://documents.worldbank.org/curated/en/819501468758741256/text/multi0page.txt,200,372045,17a4f7300aefa7bb4e7bb4125698fe74fef7fa2e2818d7f915a4d721f9c3ff5e,ok,True
P064844,http://documents.worldbank.org/curated/en/908861468742209296/text/270150KH.txt,200,428130,4bce383b9790f8238de045269a6f1ce251279e688a85b6d344b4541d92df0cb6,ok,True
P064879,http://documents.worldbank.org/curated/en/167221468768656996/text/multi-page.txt,200,174260,9ced02613750c563cb596aa1f7c5324321d4b4c04cf780820767a4b485b18d62,ok,True
P064883,http://documents.worldbank.org/curated/en/723661468752063807/text/multi0page.txt,200,502472,e979e88854393b0df436fcf633153ab9a475efb7f02f4a8515d4fa818c1a8f5b,ok,True
P064876,http://documents.worldbank.org/curated/en/853921468015065365/text/27594.txt,200,407348,6c51c7f355040e9f114f3188674659f565e8c42ad72b40e849aafc3531c73b72,ok,True
P064887,http://documents.worldbank.org/curated/en/815501468774640910/text/multi-page.txt,200,203997,02ffc315c20d4a106f93b7412a4315aee5bc6ec4cb46230f830976eb73a0d0ea,ok,True
P064895,http://documents.worldbank.org/curated/en/266961468750244345/text/multi-page.txt,200,294811,2bc08e78883ab15d96f7111254586b00a6118a0b5b4b46a25af37dfefc851036,ok,True
P064886,http://documents.worldbank.org/curated/en/763821468774269191/text/253111LA1Susta1Dev1IDA1R20031014011.txt,200,368095,743712e25219c9aa8fbb192c09689233563a616a44f5b4102464149c0dac3c51,ok,True
P064913,http://documents.worldbank.org/curated/en/397401468750305928/text/multi-page.txt,200,175596,95d046b56d9342055370013a79ff36f72b9fae6d944182f9a7e8d0ee8296c713,ok,True
P064906,http://documents.worldbank.org/curated/en/899651468759552634/text/multi0page.txt,200,273345,9db9f5752ffdd1bd3c960b46b7cd30a218176aae81ab90f569b8bf6bfef05064,ok,True
P064914,http://documents.worldbank.org/curated/en/407781468749993125/text/27943.txt,200,323803,06676deac090b47f25c856f029eeaf7296d7a822efeb6abef8e9b7996abf2542,ok,True
P064915,http://documents.worldbank.org/curated/en/624231468775557961/text/multi-page.txt,200,334988,a9c6d9aea17c5a8561653e1f2df8ca17a735fdbe30b9d883bf7d1802ff2555b2,ok,True
P064916,http://documents.worldbank.org/curated/en/920111468775770207/text/multi0page.txt,200,258699,005e9ce3154e95a6eae551593edd7ccdfaf63f56b5caccab86b449ef25b1aef2,ok,True
P064918,http://documents.worldbank.org/curated/en/731851468284386043/text/357950rev0pdf.txt,200,460473,7eacaa4f8d9fd3c5bdad9584b1e99ba2178dead3979cac53b00b7975a45447ba,ok,True
